pr_id,repository_name,title_length,description_length,files_changed,lines_added,lines_deleted,time_to_merge,num_commits,is_bug_fix,num_comments,num_reviewers,merge_status,author_experience,author_tenure,author_contributions,review_time,num_approvals,review_sentiment_score,security_issues,code_quality_issues,number_of_line_of_code,average_number_of_lines_of_code,average_cyclomatic_complexity_number,average_token_count,function_count,warning_count,function_rate,number_of_line_of_code_rate
50530,rails,28,42,2,2,2,11.510277777777778,1,False,0,0,True,315,123.06666666666666,,0.0,0,0.0,,"No major code quality issues found.
No major code quality issues found.",1250.0,6.6,1.0,60.2,186.0,0.0,0.0,0.0
50523,rails,48,2010,1,3,3,36.511944444444445,1,False,5,3,True,2,189.56666666666663,,107.5325,0,0.25,,No major code quality issues found.,,,,,,,,
50519,rails,29,702,1,1,1,8.495555555555555,1,False,0,0,True,0,88.76666666666667,,0.0,0,0.0,,No major code quality issues found.,1222.0,8.1,1.1,31.9,141.0,0.0,0.0,0.0
50510,rails,26,2468,1,0,1,14.026666666666667,1,False,0,1,True,40,121.36666666666666,,8.256666666666666,1,0.0,,No major code quality issues found.,109.0,5.4,1.7,19.2,17.0,0.0,0.0,0.0
50503,rails,46,459,1,5,7,45.44916666666666,1,False,1,0,True,315,124.43333333333334,,0.0,0,0.05,,No major code quality issues found.,110.0,8.0,1.2,47.2,12.0,0.0,0.0,0.0
50498,rails,38,0,1,10,0,0.1269444444444444,1,False,0,0,True,315,123.0,,0.0,0,0.0,,No major code quality issues found.,538.0,8.5,2.9,49.5,55.0,0.0,0.0,0.0
50496,rails,39,22,4,29,25,0.5925,4,False,0,0,True,315,123.0,,0.0,0,0.0,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",290.0,8.2,2.2,48.4,30.0,0.0,0.0,0.0
50493,rails,51,563,1,1,1,9.863333333333332,1,False,1,0,True,315,124.43333333333334,,0.0,0,0.0,,No major code quality issues found.,61.0,3.7,1.3,12.0,12.0,0.0,0.0,0.0
50492,rails,41,277,2,8,0,9.969166666666666,1,False,1,0,True,315,124.43333333333334,,0.0,0,0.0,,"No major code quality issues found.
No major code quality issues found.",475.0,9.9,1.7,55.9,44.0,0.0,0.0,0.0
50489,rails,64,2421,2,3,2,3.828333333333333,1,False,7,0,True,6,67.76666666666667,,0.0,0,1.0160714285714283,,"No major code quality issues found.
No major code quality issues found.",112.0,3.1,1.0,8.9,9.0,0.0,0.0,0.0
50488,rails,22,928,2,2,2,20.36083333333333,1,False,0,0,True,9,190.53333333333333,,0.0,0,0.0,,"No major code quality issues found.
No major code quality issues found.",32.0,5.5,2.0,32.5,2.0,0.0,0.0,0.0
50487,rails,70,1261,1,1,1,2934.724166666667,1,False,0,0,True,3,155.23333333333332,,0.0,0,0.0,,No major code quality issues found.,253.0,6.0,2.3,32.2,39.0,0.0,0.0,0.0
50471,rails,39,69,1,1,1,,1,False,2,1,False,0,146.96666666666667,,2.8291666666666666,1,-0.1071428571428571,,No major code quality issues found.,557.0,5.8,1.8,28.2,82.0,0.0,0.0,0.0
50468,rails,43,1100,1,3,3,8.134166666666667,1,False,1,1,True,17,126.96666666666668,,8.106944444444444,1,0.1,,No major code quality issues found.,452.0,7.1,2.2,34.1,61.0,0.0,0.0,0.0
50466,rails,47,2007,2,20,12,456.4136111111111,2,False,8,0,True,315,122.9,,0.0,0,0.3816017316017316,,"No major code quality issues found.
No major code quality issues found.",,,,,,,,
50464,rails,69,651,1,60,42,191.4155555555556,1,False,1,0,True,5,191.5,,0.0,0,0.25,,No major code quality issues found.,80.0,4.7,2.1,31.8,14.0,0.0,0.0,0.0
50434,rails,59,2087,3,7,15,,1,False,2,0,False,0,161.16666666666666,,0.0,0,0.5,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",3606.0,3.0,1.1,10.8,62.0,0.0,0.0,0.0
50432,rails,87,194,1,4,0,420.2963888888889,1,False,1,2,True,315,124.16666666666669,,738.5011111111112,1,0.0,,No major code quality issues found.,835.0,8.1,2.0,51.9,97.0,0.0,0.0,0.0
50420,rails,57,0,1,1,1,0.0111111111111111,1,False,0,0,True,541,184.9333333333333,,0.0,0,0.0,,No major code quality issues found.,44.0,18.5,4.0,136.5,2.0,0.0,0.0,0.0
50419,rails,48,2241,1,1,1,0.2075,1,False,2,0,True,22,149.9,,0.0,0,0.3016666666666667,,No major code quality issues found.,44.0,18.5,4.0,136.5,2.0,0.0,0.0,0.0
50418,rails,66,2584,1,3,2,123.72194444444445,1,False,6,2,True,11,102.43333333333334,,27.599722222222223,0,0.25,,No major code quality issues found.,225.0,4.4,1.6,24.7,43.0,0.0,0.0,0.0
50414,rails,40,1760,2,27,5,5875.295,1,False,2,1,True,114,136.06666666666666,,15671.999166666666,1,0.0,,"No major code quality issues found.
No major code quality issues found.",36.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0
50412,rails,69,146,2,42,5,353.2366666666667,1,False,5,0,True,315,124.1,,0.0,0,0.6145238095238095,,"No major code quality issues found.
No major code quality issues found.",1575.0,5.8,1.0,40.0,237.0,0.0,0.0,0.0
50410,rails,42,61,3,10,2,12.024166666666666,1,False,1,0,True,315,124.1,,0.0,0,0.2,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",1342.0,5.7,1.0,41.7,222.0,0.0,0.0,0.0
50403,rails,48,536,2,12,1,0.3077777777777777,1,False,0,0,True,1458,153.66666666666666,,0.0,0,0.0,,"No major code quality issues found.
No major code quality issues found.",269.0,9.8,1.0,66.5,21.0,0.0,0.0,0.0
50397,rails,70,0,1,15,0,0.2513888888888889,1,False,0,0,True,541,184.86666666666667,,0.0,0,0.0,,No major code quality issues found.,681.0,6.4,2.1,32.5,99.0,0.0,0.0,0.0
50396,rails,46,948,13,56,50,3859.961111111111,1,False,12,2,True,1,92.8,,18087.78055555556,0,0.8636111111111111,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",248.0,2.8,1.1,9.1,16.0,0.0,0.0,0.0
50395,rails,55,177,2,9,1,0.3277777777777778,1,False,1,0,True,1,92.8,,0.0,0,0.0,,"No major code quality issues found.
No major code quality issues found.",1415.0,12.4,1.3,48.8,109.0,0.0,0.0,0.0
50382,rails,69,4606,2,31,2,598.6694444444445,4,False,2,0,True,4,136.4,,0.0,0,0.0833333333333333,,"No major code quality issues found.
No major code quality issues found.",1311.0,9.5,1.0,55.2,126.0,0.0,0.0,0.0
50381,rails,87,233,1,1,1,4.541388888888889,1,False,1,0,True,315,123.96666666666668,,0.0,0,0.2,,No major code quality issues found.,43.0,6.7,1.0,32.0,3.0,0.0,0.0,0.0
50378,rails,96,2565,1,1,1,7.3694444444444445,1,False,0,0,True,560,178.63333333333333,,0.0,0,0.0,,No major code quality issues found.,48.0,19.5,2.5,150.5,2.0,0.0,0.0,0.0
50376,rails,46,137,4,8,0,1.13,1,False,0,0,True,315,122.53333333333332,,0.0,0,0.0,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",50.0,10.0,1.0,35.0,1.0,0.0,0.0,0.0
50372,rails,79,1798,2,9,1,,1,False,0,0,False,0,160.93333333333334,,0.0,0,0.0,,"No major code quality issues found.
No major code quality issues found.",580.0,7.8,1.0,48.4,69.0,0.0,0.0,0.0
50367,rails,69,1255,1,15,0,61.32972222222222,1,False,6,3,True,42,178.2,,96.59555555555556,0,0.75,,No major code quality issues found.,681.0,6.4,2.1,32.5,99.0,0.0,0.0,0.0
50361,rails,54,2127,2,61,2,1647.689722222222,6,False,3,2,True,2,123.96666666666668,,3259.555277777777,0,0.1160714285714285,,"No major code quality issues found.
No major code quality issues found.",171.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
50358,rails,82,1009,4,44,2,,1,False,2,0,False,25,141.53333333333333,,0.0,0,-0.2916666666666667,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",571.0,9.8,1.1,43.8,55.0,0.0,0.0,0.0
50356,rails,48,84,2,12,2,0.2313888888888889,1,False,1,0,True,1,92.63333333333334,,0.0,0,0.0,,"No major code quality issues found.
No major code quality issues found.",1342.0,5.7,1.0,41.7,222.0,0.0,0.0,0.0
50353,rails,35,82,2,13,1,11.856944444444444,1,False,2,1,True,0,177.86666666666667,,7.721666666666667,1,0.0,,"No major code quality issues found.
No major code quality issues found.",475.0,9.9,1.7,55.9,44.0,0.0,0.0,0.0
50352,rails,65,2278,2,13,2,1.7238888888888888,1,False,0,0,True,3,127.83333333333331,,0.0,0,0.0,,"No major code quality issues found.
No major code quality issues found.",1311.0,9.5,1.0,55.2,126.0,0.0,0.0,0.0
50348,rails,49,739,5,65,3,,1,False,9,3,False,1,141.26666666666668,,680.4372222222222,0,1.375,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",194.0,2.1,1.2,11.7,53.0,0.0,0.0,0.0
50347,rails,92,2592,2,10,0,2331.237777777778,1,False,10,3,True,3,101.36666666666666,,1242.996111111111,1,0.15,,"No major code quality issues found.
No major code quality issues found.",580.0,7.8,1.0,48.4,69.0,0.0,0.0,0.0
50337,rails,66,3270,3,41,3,554.6922222222222,1,False,5,3,True,117,114.73333333333332,,1672.5391666666667,0,0.25,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",3606.0,3.0,1.1,10.8,62.0,0.0,0.0,0.0
50336,rails,54,523,2,9,7,48.94277777777778,1,False,0,0,True,315,123.8,,0.0,0,0.0,,"No major code quality issues found.
No major code quality issues found.",25.0,11.0,2.0,52.5,2.0,0.0,0.0,0.0
50334,rails,52,1285,2,31,12,59.27638888888889,1,False,13,3,True,9,102.83333333333331,,3.168333333333333,1,0.2071496212121212,,"No major code quality issues found.
No major code quality issues found.",110.0,8.0,1.2,47.2,12.0,0.0,0.0,0.0
50325,rails,95,676,2,11,0,3.9072222222222224,1,False,1,0,True,315,123.76666666666668,,0.0,0,0.25,,"No major code quality issues found.
No major code quality issues found.",1311.0,9.5,1.0,55.2,126.0,0.0,0.0,0.0
50323,rails,45,1223,1,1,1,0.7772222222222223,1,False,1,0,True,315,122.33333333333331,,0.0,0,0.0,,No major code quality issues found.,33.0,5.0,2.2,25.8,4.0,0.0,0.0,0.0
50321,rails,74,664,4,12,1,18.96333333333333,1,False,2,1,True,315,123.76666666666668,,18.961666666666662,0,0.2,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",,,,,,,,
50319,rails,91,363,6,41,1,27.286944444444444,1,False,4,2,True,315,123.73333333333332,,2.2041666666666666,0,0.0,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",,,,,,,,
50316,rails,59,2510,2,3,2,,2,False,5,1,False,0,89.66666666666667,,0.5902777777777778,0,-0.0666666666666667,,"No major code quality issues found.
No major code quality issues found.",28.0,7.0,2.0,30.0,3.0,0.0,0.0,0.0
50314,rails,50,349,2,9,1,,2,False,2,0,False,0,46.56666666666667,,0.0,0,0.2,,"No major code quality issues found.
No major code quality issues found.",,,,,,,,
50313,rails,77,214,2,20,3,,1,False,4,2,False,315,123.73333333333332,,35.09166666666667,0,-0.185,,"No major code quality issues found.
No major code quality issues found.",1419.0,7.9,1.1,44.3,151.0,0.0,0.0,0.0
50308,rails,50,157,1,3,3,1040.276111111111,1,False,2,0,True,315,123.7,,0.0,0,-0.65,,No major code quality issues found.,219.0,15.0,4.1,96.4,14.0,0.0,0.0,0.0
50305,rails,44,2847,2,52,7,4511.573055555556,1,False,8,2,True,12,151.3,,13480.768055555554,1,0.2995833333333333,,"No major code quality issues found.
No major code quality issues found.",747.0,9.5,3.5,31.4,11.0,1.0,0.09,0.64
50302,rails,50,527,5,31,28,0.9027777777777778,1,False,0,0,True,1,92.43333333333334,,0.0,0,0.0,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",538.0,4.9,1.1,23.9,94.0,0.0,0.0,0.0
50298,rails,44,2994,1,10,15,24.605833333333333,1,False,4,2,True,17,181.16666666666663,,46.43083333333333,0,0.5611111111111111,,No major code quality issues found.,48.0,7.2,1.8,37.0,5.0,0.0,0.0,0.0
50296,rails,47,580,2,14,18,0.9033333333333332,1,False,0,0,True,1458,153.26666666666668,,0.0,0,0.0,,"No major code quality issues found.
No major code quality issues found.",172.0,4.0,1.0,32.0,1.0,0.0,0.0,0.0
50284,rails,48,2376,3,15,2,1103.9369444444444,1,False,29,3,True,114,135.56666666666666,,2164.8908333333334,0,3.5581842607623857,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",882.0,9.0,1.0,55.5,92.0,0.0,0.0,0.0
50284,rails,48,2376,3,15,2,1103.9369444444444,1,False,29,3,True,114,135.56666666666666,,2164.8908333333334,0,3.5581842607623857,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",882.0,9.0,1.0,55.5,92.0,0.0,0.0,0.0
50276,rails,95,4973,3,23,8,141.55527777777775,1,False,13,2,True,1,168.6,,371.87694444444446,0,0.2109822276488943,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",282.0,10.7,1.1,56.8,26.0,0.0,0.0,0.0
50274,rails,90,2430,1,11,8,,1,False,1,1,False,1,168.6,,0.2519444444444444,0,0.0,,No major code quality issues found.,157.0,5.6,1.6,26.0,25.0,0.0,0.0,0.0
50268,rails,32,4480,1,11,11,3.315,1,False,0,0,True,1,92.33333333333331,,0.0,0,0.0,,No major code quality issues found.,249.0,6.7,2.1,35.7,31.0,1.0,0.03,0.18
50266,rails,53,243,2,1,38,0.3333333333333333,1,False,2,0,True,0,172.7,,0.0,0,0.475,,No major code quality issues found.,88.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
50265,rails,71,25,1,2,0,312.81666666666666,1,False,0,0,True,4585,191.56666666666663,,0.0,0,0.0,,No major code quality issues found.,174.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
50255,rails,45,1096,1,27,9,4.156111111111112,1,False,9,2,True,114,135.46666666666667,,9.078055555555556,0,0.0,,No major code quality issues found.,186.0,3.0,1.0,10.0,1.0,0.0,0.0,0.0
50254,rails,41,7374,2,6,14,,1,False,1,0,False,114,135.46666666666667,,0.0,0,-0.0277777777777777,,"No major code quality issues found.
No major code quality issues found.",863.0,8.0,1.8,71.5,111.0,0.0,0.0,0.0
50252,rails,51,364,1,2,6,0.3552777777777778,1,False,2,0,True,114,135.46666666666667,,0.0,0,0.0,,No major code quality issues found.,46.0,6.2,3.0,61.8,4.0,0.0,0.0,0.0
50250,rails,66,0,2,8,8,0.0030555555555555,1,False,0,0,True,541,184.33333333333331,,0.0,0,0.0,,"No major code quality issues found.
No major code quality issues found.",284.0,7.0,2.5,52.6,36.0,0.0,0.0,0.0
50245,rails,64,515,2,8,8,3.711944444444444,1,False,1,0,True,114,135.43333333333334,,0.0,0,0.25,,"No major code quality issues found.
No major code quality issues found.",284.0,7.0,2.5,52.6,36.0,0.0,0.0,0.0
50239,rails,55,850,1,15,10,3.5661111111111112,1,False,0,0,True,114,135.43333333333334,,0.0,0,0.0,,No major code quality issues found.,425.0,5.5,2.2,41.2,54.0,0.0,0.0,0.0
50235,rails,60,968,5,106,22,,7,False,1,0,False,0,43.5,,0.0,0,-0.05,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",48.0,4.6,1.0,24.2,12.0,0.0,0.0,0.0
50211,rails,58,897,1,3,1,214.11388888888888,1,False,9,3,True,1,92.13333333333334,,386.2994444444445,1,0.3872222222222222,,No major code quality issues found.,358.0,5.2,1.7,26.4,60.0,0.0,0.0,0.0
50208,rails,66,542,2,51,0,0.2469444444444444,1,False,1,1,True,24,177.06666666666666,,0.1558333333333333,0,0.0,,"No major code quality issues found.
No major code quality issues found.",254.0,8.9,1.0,49.0,28.0,0.0,0.0,0.0
50206,rails,61,1022,1,26,0,18.79805555555556,1,False,5,2,True,15,152.33333333333334,,8.854722222222222,0,0.0,,No major code quality issues found.,166.0,5.3,1.3,28.0,26.0,0.0,0.0,0.0
50200,rails,47,1021,3,35,7,,2,False,8,2,False,1,190.5,,22.905833333333334,0,0.3,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",61.0,5.0,1.0,24.0,11.0,0.0,0.0,0.0
50197,rails,73,3286,1,17,7,1.433888888888889,1,False,1,0,True,1,92.1,,0.0,0,0.4375,,No major code quality issues found.,99.0,16.8,2.6,90.2,5.0,0.0,0.0,0.0
50196,rails,62,1015,1,2,2,9.351666666666668,1,False,0,0,True,315,123.33333333333331,,0.0,0,0.0,,No major code quality issues found.,414.0,5.3,1.6,27.7,71.0,0.0,0.0,0.0
50195,rails,32,1521,1,3,1,,1,False,3,0,False,0,154.86666666666667,,0.0,0,0.3507575757575757,,No major code quality issues found.,28.0,5.0,1.2,27.2,4.0,0.0,0.0,0.0
50194,rails,10,2095,6,76,33,,9,False,0,0,False,0,156.06666666666666,,0.0,0,0.0,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",128.0,6.9,2.6,42.4,20.0,0.0,0.0,0.0
50192,rails,53,1033,2,23,14,14.749444444444444,1,False,14,2,True,1,190.5,,87.06833333333333,0,0.0,,"No major code quality issues found.
No major code quality issues found.",184.0,9.3,2.8,76.1,18.0,0.0,0.0,0.0
50190,rails,43,1068,2,31,1,265.9238888888889,1,False,1,0,True,0,172.46666666666667,,0.0,0,0.0,,"No major code quality issues found.
No major code quality issues found.",846.0,17.2,1.8,67.7,51.0,0.0,0.0,0.0
50188,rails,35,381,11,128,137,67.49166666666666,7,False,5,1,True,315,121.9,,65.31055555555555,1,0.8333333333333333,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",16.0,5.0,1.0,19.0,1.0,0.0,0.0,0.0
50186,rails,59,1330,7,103,39,,7,False,2,1,False,1,190.5,,1.803611111111111,0,-0.3,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",61.0,5.0,1.0,24.0,11.0,0.0,0.0,0.0
50185,rails,34,4038,4,5,5,1.4058333333333333,1,False,0,0,True,1458,152.93333333333334,,0.0,0,0.0,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",408.0,10.6,1.2,44.5,38.0,0.0,0.0,0.0
50184,rails,62,2138,1,1,1,0.3919444444444444,1,False,1,1,True,1,188.13333333333333,,0.3872222222222222,1,0.0,,No major code quality issues found.,118.0,5.0,1.4,16.6,19.0,0.0,0.0,0.0
50183,rails,44,636,3,30,13,0.6436111111111111,1,False,0,0,True,1458,152.93333333333334,,0.0,0,0.0,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",1222.0,8.1,1.1,31.9,141.0,0.0,0.0,0.0
50179,rails,57,805,1,20,6,157.11638888888888,1,False,4,1,True,0,87.6,,154.71333333333334,0,0.0,,No major code quality issues found.,182.0,6.5,2.4,36.9,22.0,0.0,0.0,0.0
50178,rails,56,801,1,27,8,81.03555555555556,1,False,9,1,True,0,87.6,,68.36361111111111,0,0.2,,No major code quality issues found.,182.0,6.5,2.4,36.9,22.0,0.0,0.0,0.0
50177,rails,48,72,1,0,2,0.23,1,False,1,0,True,315,121.83333333333331,,0.0,0,0.0,,No major code quality issues found.,163.0,6.5,1.8,36.5,21.0,0.0,0.0,0.0
50175,rails,50,3157,5,36,1,,2,False,15,1,False,10,144.13333333333333,,0.1733333333333333,0,2.09196376901455,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",225.0,9.8,1.0,46.0,4.0,0.0,0.0,0.0
50170,rails,75,1067,2,22,2,34.61222222222222,1,False,4,2,True,1027,149.43333333333334,,145.8725,0,0.0,,"No major code quality issues found.
No major code quality issues found.",178.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
50169,rails,40,968,2,20,9,0.3111111111111111,1,False,0,0,True,1458,152.86666666666667,,0.0,0,0.0,,"No major code quality issues found.
No major code quality issues found.",408.0,10.6,1.2,44.5,38.0,0.0,0.0,0.0
50165,rails,50,199,3,9,9,0.1886111111111111,1,False,0,0,True,1458,152.83333333333334,,0.0,0,0.0,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",74.0,7.7,2.1,37.4,9.0,0.0,0.0,0.0
50164,rails,44,2080,2,38,1,21.79805555555556,1,False,10,3,True,1,125.23333333333332,,8.071944444444444,1,0.3833333333333333,,No major code quality issues found.,88.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
50163,rails,36,3239,2,8,1,406.74944444444446,1,False,1,1,True,2,67.03333333333333,,18.003888888888888,0,0.0,,"No major code quality issues found.
No major code quality issues found.",74.0,5.2,1.0,25.0,10.0,0.0,0.0,0.0
50162,rails,51,1685,2,4,4,91.7388888888889,1,False,8,1,True,1,168.23333333333332,,0.4636111111111111,0,0.2149801587301587,,"No major code quality issues found.
No major code quality issues found.",1311.0,9.5,1.0,55.2,126.0,0.0,0.0,0.0
50158,rails,91,15,3,17,1,170.14138888888888,1,False,2,1,True,315,123.2,,12.024444444444445,1,0.5407359307359307,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",1202.0,3.2,1.0,10.4,28.0,0.0,0.0,0.0
50153,rails,55,782,1,21,6,26.613611111111112,1,False,8,1,True,0,87.46666666666667,,15.088333333333331,0,0.1833333333333333,,No major code quality issues found.,182.0,6.5,2.4,36.9,22.0,0.0,0.0,0.0
50151,rails,63,816,4,177,8,119.47555555555556,1,False,24,3,True,24,176.9,,814.1077777777778,1,0.772490093811604,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",3606.0,3.0,1.1,10.8,62.0,0.0,0.0,0.0
50150,rails,83,2070,4,142,3,166.46805555555557,1,False,16,3,True,24,176.86666666666667,,756.0944444444444,0,0.7944444444444444,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",85.0,3.7,1.0,19.7,3.0,0.0,0.0,0.0
50149,rails,26,109,1,3,4,6.006944444444445,1,False,3,2,True,315,123.16666666666669,,11.413888888888888,0,0.0,,No major code quality issues found.,85.0,4.0,1.0,11.0,1.0,0.0,0.0,0.0
50145,rails,42,373,2,25,0,139.70472222222222,1,False,8,1,True,315,123.16666666666669,,15.371666666666666,1,0.4,,"No major code quality issues found.
No major code quality issues found.",747.0,9.5,3.5,31.4,11.0,1.0,0.09,0.64
50143,rails,52,1004,1,1,1,0.1138888888888888,1,False,1,0,True,1,188.13333333333333,,0.0,0,0.0,,No major code quality issues found.,117.0,4.0,1.2,15.3,25.0,0.0,0.0,0.0
50141,rails,50,5774,1,50,14,,1,False,3,0,False,0,67.33333333333333,,0.0,0,0.2,,No major code quality issues found.,156.0,5.7,1.7,31.9,25.0,0.0,0.0,0.0
50138,rails,86,83,1,21,25,0.4258333333333333,3,False,0,1,True,8496,180.63333333333333,,0.3966666666666666,1,0.0,,No major code quality issues found.,232.0,6.1,1.6,34.1,34.0,0.0,0.0,0.0
50137,rails,35,153,1,5,4,0.2558333333333333,1,False,0,0,True,1458,152.76666666666668,,0.0,0,0.0,,No major code quality issues found.,295.0,7.1,1.9,34.9,22.0,0.0,0.0,0.0
50136,rails,60,2318,2,15,0,,1,False,5,2,False,0,156.1,,1.123888888888889,0,1.1261904761904762,,"No major code quality issues found.
No major code quality issues found.",609.0,7.5,1.1,58.4,80.0,0.0,0.0,0.0
50134,rails,43,52,1,2,2,0.0561111111111111,1,False,0,0,True,315,121.7,,0.0,0,0.0,,No major code quality issues found.,425.0,5.5,2.2,41.2,54.0,0.0,0.0,0.0
50129,rails,56,2745,2,47,1,379.4502777777778,1,False,7,0,True,12,150.76666666666668,,0.0,0,1.056367243867244,,"No major code quality issues found.
No major code quality issues found.",1311.0,9.5,1.0,55.2,126.0,0.0,0.0,0.0
50127,rails,79,2449,1,3,7,,1,False,1,0,False,0,20.966666666666665,,0.0,0,-0.0608163265306122,,No major code quality issues found.,150.0,7.9,2.6,36.2,14.0,0.0,0.0,0.0
50122,rails,80,2020,2,16,1,0.305,1,False,9,0,True,1,55.66666666666666,,0.0,0,-0.0186363636363636,,"No major code quality issues found.
No major code quality issues found.",233.0,3.0,1.0,10.1,7.0,0.0,0.0,0.0
50119,rails,32,1867,2,6,6,,1,False,1,0,False,1458,152.7,,0.0,0,-0.0041666666666666,,"No major code quality issues found.
No major code quality issues found.",863.0,8.0,1.8,71.5,111.0,0.0,0.0,0.0
50108,rails,47,400,2,4,2,0.1975,1,False,0,0,True,1458,152.66666666666666,,0.0,0,0.0,,"No major code quality issues found.
No major code quality issues found.",122.0,6.6,1.0,24.1,17.0,0.0,0.0,0.0
50104,rails,39,2863,3,16,12,4.5475,1,False,1,0,True,29,51.43333333333333,,0.0,0,0.8,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",212.0,9.0,1.2,38.3,22.0,0.0,0.0,0.0
50103,rails,67,261,4,8,2,,1,False,0,0,False,315,123.03333333333332,,0.0,0,0.0,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",408.0,10.6,1.2,44.5,38.0,0.0,0.0,0.0
50100,rails,51,898,5,7,7,,1,False,10,0,False,0,87.3,,0.0,0,0.6130827505827505,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",,,,,,,,
50097,rails,72,627,2,13,5,,1,False,6,0,False,0,104.43333333333334,,0.0,0,1.724891395154553,,"No major code quality issues found.
No major code quality issues found.",433.0,8.5,1.1,46.6,47.0,0.0,0.0,0.0
50093,rails,84,2592,8,105,10,26.18027777777778,1,False,14,3,True,24,176.7,,117.5575,0,0.3573881673881673,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",3606.0,3.0,1.1,10.8,62.0,0.0,0.0,0.0
50090,rails,104,192,2,47,11,0.3225,1,False,3,2,True,315,123.0,,0.1736111111111111,1,0.0,,"No major code quality issues found.
No major code quality issues found.",233.0,3.0,1.0,10.1,7.0,0.0,0.0,0.0
50089,rails,60,565,2,12,1,0.4819444444444444,1,False,1,0,True,315,123.0,,0.0,0,0.25,,"No major code quality issues found.
No major code quality issues found.",128.0,5.0,1.2,19.9,24.0,0.0,0.0,0.0
50088,rails,69,0,1,2,2,0.1241666666666666,1,False,1,0,True,0,119.33333333333331,,0.0,0,0.0,,No major code quality issues found.,681.0,6.4,2.1,32.5,99.0,0.0,0.0,0.0
50086,rails,83,4138,2,66,1,,2,False,3,0,False,24,176.7,,0.0,0,0.2833333333333333,,"No major code quality issues found.
No major code quality issues found.",3606.0,3.0,1.1,10.8,62.0,0.0,0.0,0.0
50084,rails,70,101,1,1,1,,1,False,2,0,False,10,80.86666666666666,,0.0,0,0.0,,No major code quality issues found.,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
50082,rails,65,2248,5,39,12,13.115,1,False,5,2,True,10,143.83333333333334,,28.2975,0,0.0,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",725.0,2.2,1.2,8.6,5.0,0.0,0.0,0.0
